Page Number,Summary
23,"The process of creating an opinion lexicon involves a combination of manual, dictionary, and corpus-based approaches. This includes manually inspecting words, using dictionaries such as WordNet and SenitWordNet, and considering context-dependent words and phrases. The process is iterative, and having knowledge of some sentiment words can help to identify more. For example, if ""elegant"" is considered positive, then ""refined"" would also be considered positive, while ""provocative"" would be considered negative."
24,"The document discusses the use of the Opinion Lexicon to evaluate sentiment in a sentence. In the example given, the sentiment words and phrases are marked, sentiment shifters are applied, and the but-clauses are handled. The overall sentiment for call quality is negative and for battery life is positive."
25,"The main steps of a simple method for sentiment analysis, as proposed by Ding, Liu, and Yu in 2008, involve identifying sentiment words and phrases, applying sentiment rules, handling but-clauses, and aggregating opinions across sentences and time. This method assumes that the target entities and aspects are known, and it takes into account the importance of opinions when weighing them."
26,"Sentiment rules involve identifying words or phrases that can change the sentiment or emotional tone of a statement. These include negation words like ""not"" or ""never,"" modal auxiliary verbs, adverbs like ""barely"" or ""hardly,"" and words that indicate failure or neglect. These words can either reverse the sentiment or shift it in a different direction. For example, ""The taste is not good"" would have a negative sentiment due to the use of ""not,"" while ""The service could be improved"" may have a neutral or slightly positive sentiment due to the use of the modal auxiliary verb ""could."" The formula for identifying sentiment changes is POS + shifter => NEG and NEG + shifter => POS."
27,"The sentiment of an opinionated item can be reversed or changed by decreasing or increasing its quantity. For example, saying ""this drug reduced my pain significantly"" has a positive sentiment, while saying ""my pain disappeared after taking the drug"" has a negative sentiment. Similarly, saying ""the earphone can isolate noise"" has a positive sentiment, but if the quantity is increased, it can intensify the positive sentiment, and if the quantity is decreased, it can intensify the negative sentiment."
28,"The sentiment composition rules determine the sentiment of a sentence based on the presence or absence of positive or negative items and the quantity or change in quantity of those items. For example, if a sentence contains a NegativePolarityItem (NPI) and a word indicating a decrease in quantity, the sentiment is considered negative. On the other hand, if the sentence contains a PositivePolarityItem (PPI) and a word indicating an increase in quantity, the sentiment is considered positive. These rules are used to analyze sentiment in sentences such as ""The camera memory went up a lot,"" ""The battery life is short,"" and ""Sony reduced the price of the camera."""
29,"Sentiment conflicts occur when multiple sentiment words with different polarities are used together in a sentence, such as ""terribly good"" or ""pretty ugly."" To resolve these conflicts, the constituents are ranked based on their relative weights or importance. For example, if two sentiment words have opposite polarities, the first adjective is given a higher weight. In cases of adverbs and adjectives, the verb polarity prevails, while in clauses connected by ""but,"" the sentiment in the clause after the connector is dominant."
30,"The document discusses other rules that can be applied in sentiment analysis, such as the intensification rule for a more detailed scale of sentiment, and the concept of resource consumption and waste production, such as in the example of a computer using a lot of electricity. It also suggests adding a rule for deviations from the norm or a desired value range, as seen in the examples of increased blood pressure after taking a drug and receiving a score of 45 out of 100."
31,"The document discusses the use of sentiment words in non-opinion contexts and the need to be cautious when using them. Examples of such contexts include entity names, function names, greetings, and author's self-description. The use of these words should be considered carefully to avoid any potential misunderstandings."
32,"Sentiment words can have different meanings or senses, and may not always express sentiment in every context. For example, the phrase ""great grandfather"" does not necessarily convey sentiment, while the sentences ""This is clearly a bad phone"" and ""Well, I do not think that this is a good car"" do express sentiment. Additionally, some sentiment words can express different sentiments in different contexts, such as ""smell"" in the sentences ""This car smells,"" ""This perfume smells good,"" and ""This room smells bad."" The specific context and usage of a sentiment word can greatly impact its sentiment."
33,"Unsupervised training methods have the advantage of being domain-independent and have shown good performance in various applications. They are also flexible and can be extended and improved easily. However, building the initial knowledge base of lexicon, patterns, and rules requires a heavy investment of time and effort. Additionally, unsupervised methods still struggle with handling domain differences, especially when it comes to sentiment expressions. On the other hand, supervised methods have the advantage of powerful learning of various features. However, they are dependent on manually labelled training data for each domain and models trained in one domain may not perform well in another domain."
34,"The supervised approach in machine learning involves training a model on a labeled dataset, where the correct output is already known. This allows the model to learn from the data and make predictions on new, unseen data. The process involves selecting a suitable algorithm, preparing the data, and evaluating the model's performance. The most commonly used algorithms in supervised learning are regression and classification. Supervised learning is useful for solving prediction and classification problems, and it requires a large amount of high-quality labeled data for optimal performance."
35,"The key points from page 35 of the document 'NMSM Day 1 PM_v1.1 .pdf' are that supervised classifier systems involve the generation of a training set, which is used to train the system. This training set is created through features engineering, which involves selecting and transforming data into meaningful features for the classifier to learn from. The training process is supervised, meaning that the system is given labeled data to learn from and improve its performance. This approach allows for more accurate and efficient classification results."
36,"The document discusses sentiment analysis classifiers, which are used to analyze and classify the sentiment or emotion expressed in text. Some classic algorithms used for this task include Naïve Bayes, K-Nearest Neighbor, Max Entropy, and Support Vector Machine. Deep learning is also mentioned as a more advanced technique that will be covered in a future class."
37,"The document discusses the importance of training data in sentiment analysis, which involves analyzing emotions and opinions expressed in text. It explains that training data is essential for building accurate sentiment analysis models and provides examples of different types of training data, such as labeled datasets and lexicons. It also mentions the challenges of obtaining high-quality training data and suggests strategies for addressing these challenges, such as using crowdsourcing or domain-specific data. Additionally, the document emphasizes the importance of constantly updating and refining training data to improve the accuracy of sentiment analysis models."
38,"by including both positive and negative examples.

The training data set should be as similar as possible to the test set in order to achieve accurate results in supervised training models. It is important to use data from the same domain to avoid issues with domain-specific terms. It is recommended to generate a training data set specifically for the objective at hand. When creating the training set, it is best to prioritize high precision, meaning that the positive and negative examples are accurately identified, even if this results in a lower recall, where some actual positives or negatives may be ignored. It is important to balance the dataset by including both positive and negative examples."
39,"The document discusses ways to create a training data set, including using a dictionary corpus, user-generated data, or manual inspection. It is important to continuously fine-tune the data set to account for changes in language and expressions."
40,"is provided, followed by a

The document discusses the use of dictionary corpora in natural language processing. It mentions some examples of existing dictionary corpora, such as SentWordNet and public sources like Liu Bing and nltk corpus. The importance of expanding and modifying these corpora is emphasized, with a primer on revising synsets provided."
41,"WordNet is a comprehensive database of English words that groups nouns, verbs, adjectives, and adverbs into sets of related words called synsets. These synsets represent distinct concepts and can be used to expand a training corpus through bootstrapping. SentiWordnet builds upon WordNet by assigning sentiment polarity to these synsets. The workshop will cover more information on WordNet and SentiWordnet."
42,"Bootstrapping synsets involves two steps: using a set of positive and negative words with their sentiment as a starting point, and then iterating through each word to search for its corresponding synset. The synset will then inherit the sentiment of the original seed word."
43,User-generated ratings can be assigned to comment posts on social media by using the meta-data available. High ratings are considered positive labels and low ratings are considered negative labels.
44,"The document discusses the potential biases in user-generated ratings and the importance of being cautious when using them. It highlights the fact that reviews are often influenced by personal experiences and emotions, and may not accurately reflect the overall quality of a product or service. It also suggests using multiple sources and considering the credibility of the reviewer when evaluating ratings."
45,"Sentiment analysis is a technique used to analyze and understand the emotions and opinions expressed in text data. Some key features for sentiment analysis include identifying the sentiment polarity (positive, negative, or neutral), determining the subject or target of the sentiment, and detecting the intensity of the sentiment. Other important features include detecting sarcasm and irony, understanding the context of the sentiment, and handling linguistic variations and nuances in language. These features are essential for accurately analyzing and interpreting sentiment in text data."
46,"Feature engineering is an important aspect of sentiment analysis, and some common features used include part of speech tags, opinion lexicons and phrases, negations, syntactic dependency, sentiment-aware tokens, word vectors, and term frequency with different weighting schemes. It is recommended to thoroughly examine data sets in order to identify other relevant word features that may affect the polarity of statements in a project."
47,"Feature selection is a process of choosing relevant features and reducing the number of features used in a matrix. This can be done through trial-and-error methods such as removing rarely appearing features, selecting the top K most frequent features, or using labels to pick the K most useful features."
48,"The success of a sentiment analysis relies heavily on two key steps: selecting or generating appropriate training data (corpus) and choosing relevant features. These steps are often more important than the actual training algorithms used. The training data should closely resemble the production data, and the features should be selected based on domain expertise. These pre-steps are crucial for the success of a sentiment analysis."
