Page Number,Summary
38,"(UD) is a framework for consistent annotation of grammatical categories in human languages

The Universal Dependencies (UD) framework is a standardized method for annotating grammatical categories in different human languages. It provides a consistent approach that can be used across languages, allowing for easier comparison and analysis of linguistic data. This framework is developed by the National University of Singapore and is constantly updated to reflect the evolving nature of languages."
39,"• nn – noun compound modifier

The document discusses Stanford Typed Dependencies, which are a way of representing the grammatical structure of a sentence. These dependencies include modifiers and compound modifiers, which provide additional information about nouns. Modifiers are words that change the meaning of the noun they are attached to, while compound modifiers are a combination of two or more words that act as a single modifier. These dependencies are useful for understanding the relationships between words in a sentence."
40,"of a predicate, including subjects, objects, and complements • nsubj - nominal subject, usually the grammatical subject of a verb


The Stanford Typed Dependencies system categorizes the arguments of a predicate, such as subjects, objects, and complements. One specific category is nsubj, which refers to the nominal subject and is typically the grammatical subject of a verb. This system is used to analyze and identify relationships between words in a sentence."
41,"The document discusses common dependency relations in sentiment analysis, specifically those between sentiment words and aspects, as well as those between sentiment words or aspects themselves. These include amod, prep, nsubj, csubj, xsubj, dobj, iobj, and conj. Examples are given, such as ""The phone has a nice screen"" and ""I like the color of the phone."" These relations are important in understanding the sentiment expressed towards different aspects of a product or service."
42,"This page provides example rules for extracting aspect and opinion words from text. These rules include identifying words that indicate aspects or opinions, such as adjectives and adverbs, and using context to determine the target entity. The rules also consider negation and intensifiers to accurately capture the sentiment expressed. These rules can be used in entity and aspect mining to identify relevant aspects and opinions in text data."
43,"The document discusses the use of genitive constructions in expressing part-of and attribute-of relations, using examples such as ""the battery of the iPhone"" and ""the iPhone's sound quality."" However, it notes that the semantic relations of the two nouns can vary depending on the context, such as possession, kinship, and source-from. In sentiment analysis, it is important to identify the specific entity being modified in order to determine its aspect."
44,"The document discusses an approach to aspect mining that does not use a full parser, which can be expensive and does not work well on informal data. Instead, the approach approximates dependency using distance and extracts aspects based on the nearest noun or noun phrase to a sentiment word. This is done using linear patterns of words and POS tags or chunk patterns from shallow parsing, and a pattern matching algorithm is used for extraction. This approach has been found to be very useful in practice."
45,"The document discusses the process of ranking candidates for aspect mining, which involves determining the likelihood of an aspect being genuine and its frequency. Multiple sentiment words and lexico-syntactic patterns are used to assess aspect relevance, while frequent aspects are ranked higher based on their frequency. The final ranking score is calculated by multiplying the aspect relevance by the logarithm of its frequency."
46,"_verb: use

The document discusses ways to further enhance entity and aspect mining, including using a phrase dependency parser to extract noun and verb phrases, adding comparative and superlative-based relations, and incorporating sentiment composition rules. It also mentions the inclusion of resource usage aspects, such as identifying resource expressions and usage verbs in relation to quantifiers and resource nouns. An example of this is identifying the usage of water in a sentence such as ""This washer uses a lot of water."""
47,"The document discusses the concept of implicit aspects in aspect mining, which are opinion expressions that do not explicitly mention an aspect as a noun. These can be mapped to aspects through a corpus-based approach, which looks at the co-occurrence of sentiment words and explicit mentions, or through a dictionary-based approach, which uses the definition of the word to determine the aspect. Examples of implicit aspects include price, appearance, and size."
48,"The process of grouping aspect expressions into categories is necessary because people use different words or phrases to describe the same aspect or aspect category, such as ""sound quality"" and ""voice quality."" However, this task is challenging as it is subjective and different applications or users may require different categories based on their needs or the level of analysis. While WordNet or other thesauri can be used to find synonyms, they may not be sufficient due to domain-specific synonyms, multi-word phrases not included in dictionaries, and words that are not true synonyms, such as ""expensive"" and ""cheap."""
49,"This page discusses various methods for aspect mining, which involves identifying and categorizing specific aspects or features of a given entity. These methods include identifying aspect expressions that share common words, such as ""battery life"" and ""battery power,"" as well as synonyms in dictionaries, such as ""movie"" and ""film."" Other methods involve measuring short lexical distances between aspect terms using WordNet, mapping aspect expressions to existing taxonomy nodes based on similarity, and using topic modelling (LDA). There are also other semi-supervised methods available for aspect mining."
50,"Page 50 discusses traditional supervised learning approaches, which involve training a model with labeled data and then using it to make predictions on new data. This method requires a large amount of labeled data and can be limited by the quality and representativeness of the data. It also does not account for new or changing concepts, making it less flexible. Additionally, traditional supervised learning approaches may struggle with complex or unstructured data, and may not be suitable for tasks such as entity and aspect mining."
51,"Supervised learning is a common approach for aspect extraction, treating it as a special information extraction problem. The dominant method is sequential learning or sequence labeling using models like hidden Markov models (HMMs) and conditional random fields (CRF). Other methods, such as sequential rules and tree-structured classification, have also been explored. However, this approach requires labelled data for training."
52,"This page discusses sequence labeling, a technique used in natural language processing to identify and classify entities within a text. It provides an example of how this technique can be applied to a sentence, using IOB/IO tags or similar tags to label each token according to its entity type. In this example, the sentence is labeled with POS (part of speech) and ASP (aspect) tags, indicating the parts of speech and aspects of the sentence."
53,"HMM is a directed sequence model that has been used successfully for sequence labeling tasks like NER and POS tagging. It operates under two main assumptions: the state only depends on its immediate predecessor (Markov Assumption) and the observation only depends on the current state. In the context of aspect extraction, the observations are words or phrases in a review, while the underlying or hidden states are aspect or opinion expression tags."
54,"The HMM is a statistical model that calculates the joint probability of a state sequence and an observation sequence. It involves an initial state, state transition distribution, and observation distribution. The model can be learned by maximizing the observation probability, and can be applied by finding an optimal state sequence using the Viterbi algorithm."
55,"The Hidden Markov Model (HMM) is a statistical model that represents a system with hidden states and observable outcomes. In the context of weather, the hidden states are hot and cold weather, while the observations are the number of ice creams eaten on a given day (1, 2, or 3). The model includes transition probabilities between states and emission probabilities, which represent the likelihood of observing a particular outcome given a hidden state."
56,"The document discusses the concept of sequence probability, which involves computing the joint probability of an observation sequence and a hidden state sequence. This can be useful in various applications, such as aspect mining. The formula for calculating sequence probability is provided as an example."
57,The Viterbi decoding algorithm is used to find the most likely sequence of hidden states based on a given observation sequence. It is commonly used in the field of natural language processing and speech recognition. The algorithm calculates the probability of each possible state sequence and selects the one with the highest probability as the optimal sequence. This is done by using a dynamic programming approach and keeping track of the most probable state at each step.
58,"The exercise on page 58 involves computing the values for v3(1) and v3(2) using the previous slide as a reference. This involves calculating the values for two states at two time steps, v1(1) and v1(2), as well as v2(1) and v2(2). This exercise helps to demonstrate the process of computing vt(j) for different states and time steps."
59,"The Lexicalized HMM is a method used for text sequence tagging, which involves identifying appropriate tags for a given sequence of words and parts-of-speech. This method integrates features such as POS information into the HMM, allowing for more accurate tagging. The goal is to find the sequence of tags that has the highest conditional probability given the words and POS information."
60,"CRF is a probabilistic graphical model that is useful for sequence modeling. It considers dependencies between neighboring nodes and global context, making it easier to incorporate multiple features. However, it is slower in training compared to other models. It models the conditional probability of a hidden sequence given an observation sequence and can be used to label unknown observations by selecting the hidden sequence with the highest probability."
61,"The document discusses the use of Conditional Random Fields (CRF) in the context of Natural Language Processing (NLP). The output of the CRF is the EA tags, which indicate the beginning or part of an aspect, or anything outside of the aspect. These tags are determined by various features such as the word, its part-of-speech tag, and neighboring words with their respective tags. Feature engineering is necessary for this process. The example given shows the output of the CRF for a sentence about food, with the only aspect being the food itself."
62,"Recent advances in deep learning have led to significant improvements in entity and aspect mining tasks. These approaches use neural networks to automatically learn representations of words and phrases, which can then be used to identify entities and aspects in text. They also incorporate contextual information and can handle noisy and sparse data. Additionally, some deep learning models can jointly perform entity and aspect extraction, reducing the need for separate models. However, these approaches require large amounts of labeled data and can be computationally expensive. 

Recent developments in deep learning have greatly improved entity and aspect mining tasks by utilizing neural networks to learn word and phrase representations. These models can handle noisy and sparse data and incorporate contextual information. Some models can also perform entity and aspect extraction simultaneously, reducing the need for separate"
63,"Deep Neural Networks (DNNs) are machine learning models inspired by the structure and functioning of the human brain. They are commonly used for sequence modelling in natural language processing (NLP) and include networks such as Recurrent Neural Networks (RNNs), Gated Recurrent Units (GRUs), Long Short-Term Memory (LSTM) Networks, and Transformer Networks. DNNs have shown to outperform traditional machine learning models and can learn feature representation and extraction tasks without the need for feature engineering. However, they require a large amount of labelled data for training and are often considered black box models due to their lack of interpretability."
64,"The recurrent neural network (RNN) is a type of neural network that learns through sequential dependence by using the hidden state from the previous step as input for the current step. However, RNNs have a limitation known as the vanishing gradient problem, which affects their ability to handle long-term dependencies often required in natural language processing (NLP)."
65,"Gated Recurrent Units (GRUs) are a type of recurrent neural network (RNN) that use gating mechanisms to control the flow of information. This includes an update gate and a reset gate, which help capture long-term dependencies by allowing relevant information to pass through hidden states. GRUs have fewer parameters than LSTM, making them faster to train."
66,"LSTM is a type of recurrent neural network that addresses the problem of long-term dependencies. It uses a memory cell and gates (input, forget, and output) to selectively update and forget information, allowing for more precise modeling."
67,"The Transformer with Attention is a unique deep neural network architecture that consists of layers of encoders and decoders. It includes a special attention layer that enables each element in a sequence to attend to other elements, resulting in improved handling of long-term dependencies. This architecture was developed by the National University of Singapore and has been shown to be effective in various applications."
68,"In 2018, there were significant developments in the field of natural language processing (NLP). These included the introduction of Elmo, which uses contextualized word embeddings, and pre-trained models such as BERT, GPT, XLNet, T5, and BART. These models are trained on large amounts of text data, allowing them to capture context, syntax, and semantics. They can then be fine-tuned with smaller datasets to perform various NLP tasks, including sentiment mining."
69,"Google has developed a pre-training and fine-tuning method for language models (LMs) to perform sentiment analysis. The pre-training involves using BERT base, which has 12 transformer layers and 110M parameters, or BERT Large, which has 24 transformer layers and 340M parameters. The fine-tuning process is used for tasks such as sentiment analysis, text classification, spam filters, toxic comments, and Q&A. This approach utilizes transfer learning to improve the performance of LMs for sentiment analysis."
70,"The document discusses the task of sentence-level sentiment classification, which involves identifying the sentiment expressed in a sentence. This task is important for understanding the overall sentiment of a text and can be useful in various applications such as product reviews, social media analysis, and customer feedback analysis. The document also mentions the GLUE benchmark, which is a popular benchmark for evaluating the performance of sentence-level sentiment classification models. It provides a leaderboard with the top-performing models and their corresponding scores."
71,"The use of deep learning for aspect-based sentiment analysis (ABSA) often involves treating entity extraction as a sequence tagging task, utilizing LSTM-based models for token classification. Alternatively, pre-trained transformers can be fine-tuned for this task, leveraging the knowledge already present in the models. This allows the model to adapt to a specific domain and task, requiring only a small set of labeled data for the relevant domain and task. Auto-encoding models such as BERT are particularly effective for detecting entity boundaries in token classification."
72,"The article discusses a sequence-to-sequence approach for aspect-based sentiment analysis, using BART as a pre-trained model. This approach involves both encoder and decoder layers, and the pre-training task involves taking a masked or permuted sentence as input and returning the restored sentence. The model is able to generate a sequence of token indexes and class indexes for various ABSA tasks. This approach was developed by Yan, Hang, et al. and is explained in their paper ""A Unified Generative Framework for Aspect-Based Sentiment Analysis."""
73,"The ABSA (Aspect-Based Sentiment Analysis) subtask involves identifying the aspects or features of a given entity and determining the sentiment associated with each aspect. This task is important for understanding the opinions and sentiments expressed towards a specific entity. The ABSA subtask can be further divided into three subtasks: aspect extraction, aspect sentiment classification, and aspect-level sentiment classification. Aspect extraction involves identifying the aspects or features of a given entity, while aspect sentiment classification involves determining the sentiment associated with each aspect. Aspect-level sentiment classification involves determining the overall sentiment towards the entity, taking into account the sentiments associated with each aspect. These subtasks are essential for accurately analyzing and understanding opinions and sentiments towards entities."
74,"The overall architecture for entities and aspect mining involves a source sequence and a target sequence. The source sequence is a sentence, and the target sequence is a specific aspect or entity being mentioned in the source sequence. In this example, the source sequence is ""the battery life is good"" and the target sequence is a specific phone model. The source sequence is also tagged with part-of-speech (POS) information to help identify relevant entities and aspects."
75,"The zero-shot approach is a recent development in entity and aspect mining that aims to address the limitations of traditional methods. It involves training a model on a large dataset of entities and aspects, and then using that model to identify new entities and aspects without needing any specific training data. This approach has shown promising results in accurately identifying entities and aspects in various domains, such as product reviews and social media. However, it also has its own challenges, such as the need for a large and diverse dataset for training and the potential bias in the model's predictions. Further research is needed to improve the effectiveness and reliability of the zero-shot approach."
76,"The concept of zero-shot aspect-based sentiment analysis (ABSA) involves using large pre-trained language models without any training or fine-tuning to extract aspects and sentiments from text. This can be achieved through extraction by question answering, natural language inference, or prompt-based methods using instruction-tuned language models such as ChatGPT. This approach leverages the powerful natural language understanding capabilities of these models for ABSA tasks."
77,"The concept of extraction as question answering involves predicting the answer to a given question within a given context paragraph. This method can be applied to extract entities and aspect expressions. However, it is limited to only explicitly mentioned expressions and requires asking the right question."
78,"The article discusses the use of extractive question-answering (QA) in natural language processing. It explains that generic questions do not yield good results, but more specific questions can improve performance. However, it questions whether it is necessary to explicitly extract these expressions in order to achieve better results."
79,"The document discusses the use of natural language inference (NLI) to transform aspect-based sentiment analysis (ABSA) into an NLI task. This involves determining if a premise, such as a product review, can entail a hypothesis, which includes the aspect and polarity of the review. Models trained for NLI, such as BERT+MNLI and BART+MNLI, can be used for this purpose. The task involves determining a yes or no answer to whether the premise entails the hypothesis."
80,"The document discusses three key aspects of aspect-based sentiment analysis (ABSA): aspect extraction (AE), aspect sentiment classification (ASC), and end-to-end ABSA (E2E). It also mentions a new approach to ABSA called ""zero-shot"" ABSA, which uses natural language inference. The authors of this approach, Shu et al., have published a paper on it."
81,"Prompt-based approaches with LLMs involve using generative language models, such as ChatGPT, which have been trained to predict responses based on given instructions. A prompt is the user's input or instruction to the model, which guides and conditions the model's generation. This prompt may include context, desired response, and input. The quality and specificity of the prompt can significantly impact the model's response."
82,"methods and techniques can be used to identify and extract different aspects and entities from text data. These methods involve creating a list of prompts, or keywords, related to the desired aspects and entities, and then using these prompts to search and extract relevant information from the text. This approach can be applied to various tasks such as sentiment analysis, topic modeling, and opinion mining.

Prompt engineering is a technique used to identify and extract aspects and entities from text data. This involves creating a list of prompts or keywords and using them to search and extract relevant information from the text. This method can be applied to tasks such as sentiment analysis, topic modeling, and opinion mining."
83,"Inference for implicit aspects involves understanding the underlying meaning and implications of a statement or text. In this example, the statement ""The camera is expensive and doesn't fit in the pocket"" implies that the camera is not only expensive, but also not easily portable. This type of inference is important for understanding the full context and implications of a statement."
84,"The LLM (Latent Logical Model) approach is used to automatically extract aspect categories from text data. This approach involves first identifying entities in the text, then using a logical model to identify relationships between entities and aspects. The LLM is trained on a large dataset of text and aspect category pairs, and can accurately identify aspect categories in new text data. This method has been shown to outperform other aspect mining techniques and is useful for applications such as sentiment analysis and opinion mining. However, it requires a large amount of annotated training data and may not be suitable for all types of text data. 

The LLM approach uses a logical model to extract aspect categories from text data. It is trained on a large dataset and has been proven to"
85,"The document discusses the use of multi-turn question-answering (QA) prompts for complex tasks that cannot be solved with one-time prediction. This involves breaking the task into stages and instructing the model to predict responses step by step. This approach, known as chained information extraction, relies on task-specific templates and previously extracted information. An example of this is event classification followed by event argument extraction. This method has been used in the paper ""Zero-shot information extraction via chatting with chatgpt"" by Wei et al. (arXiv:[REDACTED_PHONE])."
86,"The document discusses multi-turn question-answering (QA) and its two stages: entity type and entity name identification. The first stage involves identifying the type of entity mentioned in the question, while the second stage focuses on identifying the specific entity name. This process is important for accurately answering complex questions that require multiple pieces of information."
87,"The document discusses multi-turn question-answering (QA) and its connection to identifying entities and relations. Stage I involves identifying entities mentioned in the question, while Stage II involves identifying the relations between these entities. This process is important for understanding complex questions and providing accurate answers. The document is copyrighted by the National University of Singapore."
88,The document discusses multi-turn question answering for event type and its arguments. Stage I involves identifying the event type and Stage II involves identifying the arguments for the event type. This process is important for understanding complex questions and providing accurate answers.
89,"The document provides several references for further reading on the topics of aspect and entity extraction, sentiment analysis, and opinion mining. These include chapters from books such as ""Sentiment Analysis: Mining Opinions, Sentiments, and Emotions"" and ""Sentiment Analysis and Opinion Mining"", as well as articles from journals such as ""Foundations and Trends in Information Retrieval"". Additionally, the document includes links to resources such as the Stanford Typed Dependencies Manual and Universal Dependencies website."
90,"The document discusses the ABSA tutorials that were conducted during the workshop, which included the heuristic, supervised-learning, and zero-shot classification approaches. Participants were then given an exercise to apply ABSA on two restaurants from the restaurant review dataset, with a focus on data cleaning and selecting relevant aspect categories such as food quality, service, ambiance, price/value, cleanliness, location, and general. They were allowed to use any model or technique learned in class and were required to submit their findings in a pdf file."
