Page Number,Summary
11,"The document discusses popular audio formats such as WAV, MP3, FLAC, and OGG, highlighting their key features and uses. It notes that non-compressed PCM format is commonly used for speech input in speech processing, and that speech recognition models are often built for different sampling rates."
12,"The quality of recordings at NUS-ISS in Singapore depends on several factors, including microphone quality, environmental noise level, and proper recording level settings. If the recording level is too low, the resolution may be lost, while setting it too high can result in clipping, where the signal value exceeds the maximum. NUS is focused on accelerating digital excellence in this area."
13,"'s digital transformation strategy

In this section, the speaker discusses Singapore's digital transformation strategy for the next five years. The strategy is centered around three key pillars: building a digital economy, developing a digital government, and creating a digital society. The speaker highlights the importance of investing in digital infrastructure, promoting innovation and entrepreneurship, and upskilling the workforce to support the growth of a digital economy. The government's role in driving this transformation is also emphasized, with plans to digitize public services and enhance digital capabilities. Lastly, the speaker stresses the need for inclusivity and ensuring that all members of society can benefit from the digital transformation. 

Singapore's digital transformation strategy for the next five years focuses on three key pillars: building a digital economy,"
14,"The National University of Singapore (NUS) recognizes that speech is a one-dimensional signal and to better analyze it, it can be converted into a two-dimensional image known as a spectrogram. This image displays the strength of different frequencies of the signal at any given time. NUS is committed to accelerating digital excellence through this type of analysis."
15,"2025

The document discusses how different sounds have varying energy levels at different frequencies, leading to spectral differences in pronunciations. This is important to consider in the development of speech recognition technology, as it can impact the accuracy and effectiveness of the system. The National University of Singapore aims to accelerate digital excellence by 2025."
16,"The document discusses the concept of frames in speech signal processing. Frames are segments of speech that are typically 10, 20, or 25 milliseconds wide and can be overlapped with each other. The frame size refers to the length of the speech segment, while the frame shift is the number of samples shifted to the next frame. Understanding frames is important for effectively processing speech signals."
17,The speech signal in Singapore is analyzed frame by frame and each frame is converted into a vector. This allows for a speech signal to be represented as a sequence of feature vectors. These feature vectors are extracted from the speech waveform using signal processing techniques. This process is important for accelerating digital excellence in Singapore and is a focus of the National University of Singapore.
18,"The document discusses three common speech features used in Singapore, focusing on their applications and effectiveness. First, Mel-Frequency Cepstral Coefficients (MFCCs) are used to represent the short-term power spectrum of sound and capture the phonetic content of speech. They are widely used in speech and speaker recognition. Second, Linear Predictive Coding (LPC) analyzes the spectral envelope of speech and is commonly used in speech compression, synthesis, and recognition. These features are essential in accelerating digital excellence in Singapore."
19,"The document discusses the importance of providing environmental information in the context of human-computer interaction. This includes information about indoor and outdoor environments, as well as noise levels. The author emphasizes the need for this information to be accurate and up-to-date, as it can greatly impact the usability and effectiveness of computer systems. They also mention the potential for technology to assist in gathering and presenting this information to users. Overall, the document stresses the importance of considering environmental factors in designing and using computer systems."
20,"The document discusses the importance of content and timbre in speech technology. Content refers to the text transcription of a speech signal, and speech recognition is the process of extracting this content from the signal. On the other hand, speech synthesis involves using the text information to produce a speech signal. Timbre, on the other hand, refers to the unique speaker information conveyed through their voice. Different speakers have different timbres, making it an important factor in speech technology."
21,"Prosody is the way in which a text is read and is determined by elements such as intonation, rhythm, pause, emotion, speaking styles, and speech rate. These elements can be perceived at the acoustic level through fundamental frequency, duration, and energy. For example, the sentence ""I bought two books from the shop"" can be read in different ways depending on prosody. Understanding prosody is important for effective communication and can be enhanced through digital tools and technologies."
22,"The document outlines five examples of perceived prosody, including intonation, lexical tone, emphasis, emotion, and phrase break. It notes that statements typically have a falling intonation while questions may have a rising intonation. Mandarin has four lexical tones, and certain words can be emphasized in speech. Emotion can also affect prosody, with angry and happy speeches having different patterns. Additionally, phrase breaks within a sentence are considered part of prosody."
23,"The document discusses the fundamental frequency (pitch) of speech signals, which is produced when the vocal cords vibrate. Voiced signals are periodic and unvoiced signals are noise. All vowels are voiced, while sounds like /s/ and /f/ are unvoiced. Pitch is a characteristic of voice signals only and can be measured as the duration between two pitch marks. It is calculated as 1/period."
24,"The fundamental frequency, also known as pitch or FO, is a crucial aspect of speech perception and generation. It is represented by the number of vibrations per second and is measured in Hertz (Hz). The pitch of a speech can vary depending on the individual's voice and can be affected by factors such as age, gender, and language. Understanding and utilizing pitch is essential in achieving digital excellence in speech technology."
25,"The document discusses three common speech preprocessing techniques used in SINUS: voice activity detection (VAD), speech enhancement, and speech normalization. VAD is used to detect when speech is present and only starts processing when voice is detected. Speech enhancement is used to improve speech quality by reducing noise. Speech normalization is used to convert the speech signal to maintain consistency, through time and frequency domain normalization. These techniques are important for improving the accuracy and effectiveness of speech recognition systems."
26,"This section discusses the growing importance of audio software in Singapore and its potential impact on the local industry. It highlights the increasing demand for audio software due to the rise of digital media and the need for high-quality audio production in various industries such as film, gaming, and music. The government has also recognized the potential of this sector and is investing in initiatives to support its growth. However, there are challenges such as a shortage of skilled professionals and the need for continuous innovation to stay competitive. The section concludes by emphasizing the need for collaboration and partnerships to further develop the audio software industry in Singapore.

The third part of the document focuses on the significance of audio software in Singapore and its potential impact on the local industry. The demand for high-quality audio production"
27,"The National University of Singapore offers a professional audio editing software, Adobe Audition, which allows users to record, view, and play audio signals. It also has features such as cutting, copying, pasting, and mixing audio, as well as tools for creative editing, such as normalizing, filtering, and removing noise. Users can also view spectrograms and change sampling rate and file formats. This software is part of NUS's efforts to accelerate digital excellence."
28,"The National University of Singapore offers a free and open-source audio editor and recording software called Audacity. It is available for Windows, macOS, and Linux and allows users to edit, record, and analyze audio files. The software also has features such as monitoring, microphone and speaker options, and project settings. It has a project rate of 44100 Hz and a snap-to audio position function. The university is committed to accelerating digital excellence through this software and other tools."
29,"The document discusses the features of Audacity, a digital audio editing software. Users can record and save files, select sampling rate, file format, and resolution, and view and edit files by zooming in and out, cutting, copying, pasting, and generating silence and noises. The software also allows for mixing and applying effects, converting stereo to mono, and normalizing and reducing noise. Users can also change the pitch and speed of audio files. This software is part of the National University of Singapore's efforts to accelerate digital excellence."
30,"The National University of Singapore has developed an open-source cross-platform audio editing software called Sox (Sound of Exchange). It is a command line tool that can convert sampling rate, bits, and stereo/mono settings, as well as perform editing functions such as concatenation, trimming, and volume adjustment. Sox also offers various effects like chorus, flanger, and echo, and allows for adjustments of speed, pitch, and tempo. This software reflects the university's commitment to accelerating digital excellence."
31,"The document discusses the National University of Singapore's Institute of Systems Science's vision for 2025, which includes accelerating digital excellence. This involves leveraging emerging technologies such as artificial intelligence, data analytics, and Internet of Things to drive innovation and transformation in various industries. The document also mentions the importance of partnerships and collaborations with industry and government to achieve this vision. Additionally, the document highlights the use of tools such as SoX to manipulate audio files, providing examples of how it can be used to change sampling rates and convert files to mono."
32,"The document discusses the use of the SOx command in NUS-ISS-CUI-Speech-Part1-2025.pdf. SOx is a command line tool used for audio processing, with examples including converting audio files from raw format to wav format, concatenating files, and adjusting the speed of speech. The document emphasizes the importance of digital excellence and how SOx can contribute to this goal."
33,"The National University of Singapore's Institute of Systems Science has developed an open-source tool called WaveSurf for sound visualization and manipulation. It is available for use on Linux, macOS, and Windows platforms and can be accessed through the website https://sourceforge.net/project/wavesurder. This tool aims to accelerate digital excellence and is copyrighted by the university."
34,"'s National University of Singapore Institute of Systems Science (NUS-ISS) is committed to developing a strong and vibrant audio programming industry in Singapore by 2025. This includes providing education and training programs, conducting research and development, and collaborating with industry partners.

NUS-ISS is dedicated to building a thriving audio programming industry in Singapore by 2025 through various initiatives such as education and training, research and development, and partnerships with industry players."
35,"The document discusses the importance of ChatGPT and Gemini inColab code segments in enhancing the capabilities of conversational AI systems. These code segments allow for a more efficient and effective development process, as they provide pre-built components that can be easily integrated into the system. This not only saves time and resources, but also improves the overall performance and accuracy of the AI system. Additionally, ChatGPT and Gemini inColab code segments enable non-technical users to easily create and customize conversational AI solutions, making it more accessible and user-friendly. Overall, these code segments play a crucial role in advancing conversational AI technology and making it more accessible to a wider audience."
36,"The document discusses the use of Anaconda, a Python distribution for scientific computing that supports multiple operating systems. It includes basic packages and programming tools, as well as two IDE tools: Spyder and Jupyter Notebook. Anaconda is part of the National University of Singapore's efforts to accelerate digital excellence."
37,"The document discusses the use of the Python audio library SoundFile, which can be downloaded and installed through various methods. It supports various file formats such as WAV, FLAC, OGG, and MAT, and can be programmed in Python by importing the library. The functions of reading and writing audio files are demonstrated through code examples."
38,"The document discusses the use of PyAudio, a Python library for audio playing and recording, in programming. It provides instructions for installing PyAudio on Windows and Linux systems, and includes sample code for using PyAudio in a program. The library allows for customization of audio format, channels, and playback rate. This information is part of a larger discussion on accelerating digital excellence at the National University of Singapore."
39,"The LibROSA software is used for feature calculation and display in the NUS-ISS-CUI-Speech-Part1-2025.pdf document. It can be installed using the command ""pip install librosa"" and used for programming tasks such as converting amplitude to decibels and displaying a linear-frequency power spectrogram. LibROSA is part of the National University of Singapore's efforts to accelerate digital excellence."
40,"The advancement of speech recognition technology has greatly improved its accuracy and usability, leading to its integration into various devices and applications. However, there are still challenges to be addressed, such as dealing with different accents and languages, as well as the need for continuous learning and adaptation to new speech patterns. To overcome these challenges, there is a need for more data and better algorithms, as well as collaboration between researchers and industry experts. In the future, speech recognition will continue to play a crucial role in human-computer interaction, particularly with the rise of smart homes and virtual assistants. Additionally, the integration of speech recognition with other emerging technologies, such as artificial intelligence and natural language processing, will further enhance its capabilities and potential applications."
41,"The introduction section of the document outlines the purpose and objectives of the NUS-ISS Centre for Urban Infrastructure (CUI) for the year 2025. The CUI aims to be a leading research and education center in the field of urban infrastructure, with a focus on sustainable and resilient solutions. It also aims to collaborate with industry partners and government agencies to address real-world challenges in urban infrastructure development. The CUI envisions to be a hub for knowledge exchange, innovation, and thought leadership in the urban infrastructure space."
42,Automatic Speech Recognition (ASR) is a process that converts spoken words into written text. It is a natural way to input information into a computer and involves transforming a continuous sequence of values into discrete symbol representations. ASR is the first step in processing speech and does not interpret meaning at this stage.
43,"The document discusses the challenges of speech recognition technology in the future, specifically in the year 2025. It mentions the importance of understanding spontaneous speech and the differences between reading and spontaneous speech. The document also highlights the difficulties of dealing with reverberation and overlapping audio sources in speech recognition. It provides links to further readings and videos for more information on these topics."
44,"The history of speech recognition can be traced back to the 1950s when Bell Labs developed the ""Audrey"" system to recognize spoken digits. In the 1960s, statistical methods were used for pattern recognition and IBM's ""Shoebox"" machine could recognize 16 English words. The 1970s saw the use of template matching and DARPA funding leading to significant advancements. In the 1980s, Hidden Markov Models (HMMs) became the dominant approach for speech recognition and the first commercial systems were introduced."
45,"The history of speech recognition can be divided into four major eras. In the 1990s, systems were developed to recognize continuous speech and a large vocabulary. The rise of the internet in the 2000s enabled data-driven approaches, leading to the development of voice-controlled assistants like Siri and Google Voice Search. In the 2010s, the resurgence of neural networks, particularly deep learning, brought significant improvements to speech recognition. In the current era, the focus is on making models more efficient, understanding context, handling multiple languages and accents, and operating in noisy environments. Edge computing has also allowed for powerful on-device speech recognition without the need for a cloud connection. There is also a growing emphasis on user privacy and ethical considerations in"
46,"The National University of Singapore (NUS) has been focusing on accelerating digital excellence through the development of Automatic Speech Recognition (ASR) technology. This technology has seen significant advancements in recent years, as evidenced by the work of researchers D. Jurafsky and J.H. Martin in their book Speech and Language Processing. This highlights the university's commitment to staying at the forefront of digital innovation."
47,"The last 10 years have seen significant advancements in deep learning automatic speech recognition (ASR), with major tech companies such as IBM, Microsoft, Google, and Baidu making significant contributions. In 2012, NUS and ISEe developed a DNN-based ASR system. In 2017, Google achieved human parity on speech recognition using a DNN-based approach. In 2019, Google released an end-to-end offline mobile ASR system. Other notable advancements include the use of attention and waveLM in DNN-based ASR, as well as the use of RNN and LSTM in speech recognition. Multilingual ASR and speech recognition in videos have also been explored using deep learning techniques. These advancements have greatly accelerated"
48,"The document discusses the evolution of AI systems and how they have surpassed human performance in various tasks such as speech recognition, handwriting recognition, image recognition, reading comprehension, and language understanding. This has been demonstrated through the use of Dynabench, a new benchmarking system for evaluating AI performance. The document highlights the importance of continuously improving AI systems to maintain their superiority over human capabilities."
49,"The document discusses the evolution of automatic speech recognition (ASR) methods and how they have led to the acceleration of digital excellence. It highlights the importance of ASR in various industries, such as healthcare, education, and finance, and how it has improved efficiency and accuracy. The advancements in deep learning and natural language processing have greatly enhanced ASR capabilities, making it more accurate and adaptable to different languages and accents. The use of ASR has also led to the development of new technologies, such as chatbots and virtual assistants, further driving digital excellence."
50,The National University of Singapore (NUS) has developed a feature calculation system for speech analysis. The input consists of 400 sample points and the output includes 23 MFCC features and 80 filter bank outputs. This system is designed to accelerate digital excellence and improve speech analysis capabilities.
51,"in 2025

The document discusses the concept of phonemes and phones in English pronunciation. Phonemes are the smallest unit of pronunciation that represent meaning, while phones are the actual sounds of phonemes. English has about 44 phonemes, including monophthongs and diphthongs. Examples of phonemes include ""cat"" and ""good,"" while examples of phones include the ""K"" sound in ""cat"" and the ""G"" sound in ""good."" The document also mentions the four phonemes of Received Pronunciation, which is a standard form of British English. These concepts are important for understanding and improving English pronunciation."
52,"OF TEACHING


The traditional methods of teaching have been the predominant approach in education for centuries. These methods involve a teacher-centered approach, with the teacher as the main source of knowledge and students as passive recipients. This approach relies heavily on lectures, textbooks, and exams, and places a strong emphasis on memorization and regurgitation of information. However, with the rapid advancement of technology and changing needs of the workforce, there is a growing recognition that traditional methods may not be sufficient in preparing students for the future. As such, there is a need for a shift towards more innovative and interactive teaching methods that foster critical thinking, collaboration, and problem-solving skills."
53,"The speech recognition framework at NUS-ISS involves two main components: the acoustic model and the language model. The acoustic model evaluates speech features against pronunciations to determine how likely the speech signal sounds like the word sequence. The language model evaluates the word sequence to determine its reasonableness and likelihood of being a correct sentence. This framework is crucial in accurately recognizing and transcribing speech, and plays a key role in NUS-ISS's goal of accelerating digital excellence."
54,"The likelihood of a certain word sequence being correct can be evaluated by analyzing the speech signal and determining how likely it is to correspond to a sequence of sound units. This process involves using statistical models and algorithms to compare the speech signal to a database of known sound units and determine the most probable sequence. This method is useful for tasks such as speech recognition and language identification. However, it can be challenging due to variations in speech patterns and accents, and requires ongoing research and development to improve accuracy."
55,The most commonly used method for speech recognition is Hidden Markov Models (HMM). Each phone is represented by a HMM model with 3-5 states. Speech frames are mapped to state observations and the goal of speech recognition is to calculate the probability of a given sequence of observations (O) given a specific word (W). This method is important in accelerating digital excellence.
56,"CuI-Speech-Part1-2025.pdf


Page 56 of the document 'NUS-ISS-CUI-Speech-Part1-2025.pdf' discusses the importance of collaboration between NUS and industry partners in achieving the goal of becoming a leading global university by 2025. It highlights the need for joint research projects, industry-sponsored programs, and internships to bridge the gap between academia and industry. The document also emphasizes the importance of building a strong ecosystem for innovation and entrepreneurship to foster a culture of innovation within the university. Additionally, it mentions the role of technology in transforming education and the need for NUS to continuously adapt and innovate to stay ahead in the rapidly changing landscape of technology and education."
57,"The Language Model National University of Singapore is focused on finding the most likely word sequence from all possibilities. They use NN-Grams, which combines neural network and n-gram language models, to improve speech recognition. This approach was presented by authors Babak Damavandi, Shankar Kumar, and Antoine Bruguier at INTERSPEECH 2016. The university is committed to accelerating digital excellence."
58,"The National University of Singapore (NUS) uses N-gram models to improve language processing. These models calculate the likelihood of a word based on previous words, with the Unigram, Bigram, and Trigram models considering one, two, and three previous words, respectively. Language models are trained using text data, allowing for more accurate and efficient language processing. This is part of NUS's efforts to accelerate digital excellence."
59,"This section discusses the development and future of end-to-end speech recognition technology at the National University of Singapore's Institute of Systems Science. The technology aims to improve speech recognition accuracy and efficiency by using deep learning methods. The institute is also working on integrating this technology into various applications, such as virtual assistants and call centers. The ultimate goal is to create a seamless and natural interaction between humans and machines through speech recognition."
60,"The document discusses the difference between hybrid and end-to-end (E2E) modeling in speech recognition. In hybrid modeling, multiple models are trained separately and then integrated to map the speech waveform to the target word sequence. In E2E modeling, a single model is used to directly map the speech waveform to the target word sequence. The models used in both approaches include classical signal processing, Gaussian mixture models, pronunciation models, and language models. The goal is to accurately recognize and transcribe spoken words."
61,"The document discusses the advantages of end-to-end (E2E) models in speech recognition. These models use a single objective function that is consistent with automatic speech recognition (ASR) objectives and directly output characters or words, simplifying the ASR pipeline. They are also more compact than traditional hybrid models and can be deployed on devices with high accuracy and low latency. The effectiveness of E2E models has been demonstrated in various studies, such as those by Graves and Jaitly (2014) and Hannun et al. (2014)."
62,"The article discusses the current status of end-to-end (E2E) models in automatic speech recognition (ASR). These models have achieved state-of-the-art results in most benchmarks and have optimized practical challenges such as streaming, latency, and adaptation capability. E2E models are now the mainstream models in both academic and industry settings."
63,"The document discusses the use of end-to-end (E2E) models in accelerating digital excellence. These models, such as the Encoder Connectionist Temporal Classification (CTC), Attention-based encoder decoder (AED), and Prediction RNN-Transducer (RNN-T), aim to streamline and improve processes in various industries. They achieve this by combining different components, such as encoders and decoders, to make predictions based on input data. These models are being used to enhance efficiency and accuracy in areas such as speech recognition and natural language processing."
64,"The document discusses various methods for end-to-end speech recognition, including Connectionist Temporal Classification (CTC), Listen, Attend, and Spell (LAS), and RNN Transducer (RNN-T). CTC generates a letter sequence before converting it into text, while LAS uses an encoder/decoder with attention to directly generate a sequence. RNN-T integrates a language model into prediction and does not rely on the full sequence. These methods aim to accelerate digital excellence and improve speech recognition technology."
65,"The National University of Singapore has developed a new end-to-end Automatic Speech Recognition (ASR) system called CTC-based End-to-end ASR. This system combines multiple modules into one neural network for joint training and uses a Sequence to Sequence model to map acoustic features to text results. The Acoustic Model uses a Deep Neural Network (DNN) to approximate the distribution over characters, and a simple collapsing function is used to generate the final results. This system was developed to accelerate digital excellence and is copyrighted by the National University of Singapore."
66,"The document discusses the development of the first and simplest E2E ASR model by the Institute of Systems Science (ISS) at the National University of Singapore (NUS). The model addresses the challenge of target label length being smaller than speech input length by inserting blank and allowing label repetition. It also utilizes the Transformer encoder and self-supervised learning technologies to improve accuracy. This model was presented at the 2025 NUS-ISS CUI Speech Conference, which focuses on accelerating digital excellence."
67,"The National University of Singapore's Institute of Systems Science has developed an attention-based end-to-end automatic speech recognition (ASR) method known as the Listen, Attend and Spell (LAS) method. This method involves three key steps: listen, attend, and spell. The listen step uses an encoder to transform input speech into a higher-level representation. The attend step uses attention to identify relevant encoded frames for producing the current output. Finally, the spell step uses a decoder to predict each output token based on previous predictions. This approach aims to accelerate digital excellence and improve ASR accuracy."
68,"The National University of Singapore (NUS) has developed a LAS model for speech recognition called Performance Based Clean WER (PBCW). It combines CLDNN-HMM and LAS+LM Rescoring methods and has shown success when trained with a large dataset of 12500 hours. This model, along with a proposed model size of 0.4 GB, outperforms the conventional system (6.7/5.0) which requires 7.2 GB of data. This shows the potential for NUS to accelerate digital excellence in speech recognition."
69,The article discusses the importance of streaming in ASR systems and how it can be achieved through various methods such as applying attention on chunks of input speech. The use of RNN-T is highlighted as the most popular end-to-end model for streaming ASR. The article also mentions specific studies and conferences related to this topic.
70,"The RNN Transducer (RNN-T) is a sequence-to-sequence architecture used for speech recognition, jointly learning both acoustic and language model components. It combines acoustic and language information and is trained on text-only data, explicitly conditioning on the history of previous non-blank targets predicted by the model. It can use different units such as grapheme, word, or word-piece, and maps acoustic frames into a higher-level representation. The RNN-T is initialized from the CTC model and is considered a state-of-the-art end-to-end speech recognition system."
71,"The RNN Transducer (RNN-T) developed by the National University of Singapore has the ability to continuously process input samples and stream output symbols, making it ideal for speech dictation. It outputs characters one-by-one in real-time, with proper spacing, and uses a language model to predict the next symbols. This technology is part of the university's efforts to accelerate digital excellence."
72,"The paper discusses various end-to-end (E2E) models for automatic speech recognition (ASR) and their capabilities. The most popular E2E model in the industry is the RNN-T, which requires streaming ASR. This model has surpassed the quality and latency of conventional server-side models. However, further work is needed to improve its performance in natural and long-form scenarios. Two recent studies, Sainath et al. and Li et al., have shown promising results for RNN-T models in terms of customization and performance."
73,"The encoder is the most crucial component in Singapore's digital transformation. It is responsible for converting input data into meaningful representations for further processing. The three main types of encoders are Connectionist Temporal Classification (CTC), Attention-based encoder decoder (AED), and RNN-Transducer or Transformer Transducer. These encoders play a vital role in predicting and improving the accuracy of data processing. Accelerating digital excellence in Singapore relies heavily on the development and optimization of these encoders."
74,"The document discusses the development of a Gy Encoder for RNN-T, specifically at NUS-ISS. This encoder uses a Transformer model to predict the next output based on the previous input, improving the accuracy and speed of speech recognition. The goal is to accelerate digital excellence at NUS and contribute to advancements in the field of speech recognition technology."
75,"The Transformer model, originally developed for natural language processing, is being applied to speech recognition tasks. It uses self-attention to compute attention distributions over the input speech sequence, which are then used to combine value vectors and generate layer outputs. The multi-head self-attention approach applies multiple parallel self-attentions on the input sequence. The Transformer Transducer model, which combines Transformer encoders and RNN-T loss, is a streamable speech recognition model that has shown promising results. A good tutorial on the functionality of Transformers is available for those interested in learning more."
76,"The Conformer is a new model that combines the strengths of the Transformer and Convolutional Neural Network (CNN) for speech recognition. While the Transformer is good at capturing global context, it is less effective in extracting local patterns. On the other hand, the CNN excels at processing local information. By combining the two, the Conformer is able to achieve better results in speech recognition tasks. This model was developed by researchers at the National University of Singapore and was presented at the Interspeech conference in 2025."
77,"Part 4 of the document discusses the emerging trends and advancements in speech processing. It highlights the importance of speech processing in various industries such as healthcare, education, and customer service. The use of artificial intelligence and machine learning in speech processing is expected to increase, leading to more accurate and efficient speech recognition and synthesis. Other advancements include the integration of speech processing with other technologies such as natural language processing and emotion recognition, as well as the development of personalized and adaptive speech systems. The potential impact of these advancements on society and the need for responsible and ethical use of speech processing technology are also discussed."
78,The concept of accelerating digital excellence involves building a foundational layer that can support specialized applications. This requires extensive training data and the ability to adapt to a wide range of downstream tasks.
79,"The document discusses different types of learning at NUS-ISS, including supervised, unsupervised, semi-supervised, and self-supervised learning. Supervised learning requires human-labeled data, making it expensive and difficult to build databases. Unsupervised learning does not require human labels and is easier to build databases with, as it discovers patterns from unlabeled data. Semi-supervised learning uses a small amount of labeled data, while self-supervised learning uses information from input data as the label to learn representations. These different types of learning can help accelerate digital excellence at NUS-ISS."
80,"The Whisper Model is a digital model that has been trained on a large amount of multilingual and multitask supervised data. This model has three main tasks: speech recognition, speech translation, and language recognition. It has a significant number of parameters, ranging from 39 million to 1550 million. This model is developed by OpenAI and has the potential to accelerate digital excellence."
81,"The National University of Singapore is committed to accelerating digital excellence through its Institute of Systems Science. One of the key initiatives is the use of Wav2Vec2.0, a self-supervised learning model, to improve speech recognition technology. This model has shown promising results in accurately transcribing spoken words without the need for large amounts of labeled data. This will greatly benefit industries such as healthcare, finance, and customer service, where accurate speech recognition is crucial. The university aims to further develop and apply this technology in various fields to drive digital transformation and innovation."
82,"Wav2Vec 2.0 is a method for training speech representations through self-supervised learning. It uses quantization to create targets and the training process aims to maximize the similarity between the learned Transformer contextual representation and the quantized input features. This method was developed by A. Baevski, H. Zhou, A. Mohamed and M. Auli in 2020 and is described in their paper ""wav2vec 2.0: A CNN Encoder Framework for Self-Supervised Learning of Speech Representations."""
83,"The Wav2Vec 2.0 model has shown good performance on low resource languages, achieving 8.2% Word Error Rate (WER) with only 10 minutes of fine-tuning data. This level of performance is typically only achieved with thousands of hours of speech data. The model uses context representations from 960 hours of data to achieve a WER of 1.8/3.3%, and latent speech representations from 100 hours of data to achieve a WER of 2.0/4.0%. The results of fine-tuning the Wav2Vec 2.0 model show its potential for accelerating digital excellence."
84,"The document discusses the use of sample representations in various speech-related applications, such as speech recognition, speaker classification, and emotion classification. These representations are created through self-supervised learning and can be used in multiple downstream tasks. Examples of these representations include Masked DeCoAR, TERA, and wav2vec 2.0. They can also be customized for specific applications. These sample representations are developed by the National University of Singapore and can be found on their GitHub page."
85,"The document discusses various toolkits and libraries that are used for pre-training models in speech recognition and processing. These include FAIRSEQ, S3PREL, ESPNet, and SpeechBrain, which offer a range of pre-trained models such as wav2vec, vq-wav2vec, and HuBERT. These tools are essential for accelerating digital excellence and advancing speech technology."
86,"- ISS

Self-supervised learning is a low-cost solution that allows machines to learn from unlabelled data without human annotation. By using contextual information, the accuracy of self-learned representations can be improved. When combined with fine-tuning, self-supervised learning has been shown to greatly improve accuracy in low resource speech recognition. Additionally, it has shown good performance in other downstream tasks such as speaker recognition, emotion recognition, and speech separation."
87,"The National University of Singapore (NUS) is committed to accelerating digital excellence through its ChatGPT program, which combines language and speech capabilities. ChatGPT is a collaboration between NUS and the Institute of Systems Science (ISS), and aims to develop a large language model (LLM) that can understand and respond to human speech in a natural and intelligent manner. This technology has potential applications in various industries, such as customer service and virtual assistants. The program is part of NUS' larger efforts to drive innovation and advance Singapore's digital economy. 

NUS is working with ISS to develop ChatGPT, a large language model with speech capabilities, as part of their commitment to accelerate digital excellence. The technology has potential use in"
88,"Part 5 of the document discusses the challenges faced in training automatic speech recognition (ASR) systems in Singapore. The first challenge is the diverse linguistic landscape of the country, with four official languages and a mix of dialects. This makes it difficult to develop a single ASR system that can accurately recognize all the different languages and dialects. Another challenge is the lack of publicly available speech data for Singaporean languages, which hinders the training and development of ASR systems. The document suggests that collaboration between industry and academia, as well as government support, are needed to overcome these challenges and develop robust ASR systems for Singapore."
89,"The document discusses the use of external language models (LMs) in end-to-end (E2E) models for domain adaptation. It suggests combining the two using shallow fusion, which involves using the output probabilities from both the external LMs and the E2E models to generate a final prediction. This approach has shown promising results in improving the performance of E2E models in different domains. Additionally, the document highlights the importance of choosing the right external LM for a specific domain and the potential of using multiple LMs for even better results."
