Page Number,Summary
11,The NUS Career Fest 2025 event will have a directory available at the end of January 2025 that lists all participating employers and their booth locations and event day activities. Students can refer to this directory to plan their visit and make the most of the event.
12,"On February 18, NUS Career Fest 2025 will feature a live illustration session with Yiming, a talented Year 3 student at Yong Loo Lin School of Medicine and a renowned illustrator. Attendees can also get a free professional headshot to enhance their LinkedIn profile and resume. The event will also include various fun activities and talks."
13,"On the event day, students can participate in various activities to prepare for their careers. They can receive last-minute advice from career advisors at the Styled for Success booth, get makeup and grooming tips from Sephora at the QuickPrep Career Corner, and attend a masterclass on fragrance profiling and makeup for job interviews. Additionally, they can recharge at the Prep & Gear Up Zone with a free cup of coffee from the Coffee Kiosk."
14,"The event offers various activities for students to explore opportunities for further studies and upskilling, understand career interests and pathways, and receive tips for navigating adulthood. The Lifelong Learning Institute's Rediscover Yourself Corner and NUS Lifelong Learning booth provide information on continuous learning courses and alumni perks. The Thrive by Business Times corner offers advice on adulting. In the Discovery & Play Zone, students can navigate through game levels to explore career resources and play an interactive age simulation game by NTUC Health to understand the world of seniors. Participation in these activities may result in a complimentary gift."
15,"NUS Career Fest 2025 is a physical event happening on 18, 19 & 20 February 2025 from 10 am to 5pm. Over 300 employers from various industries will be present, offering thousands of job opportunities. Prior to the career fair, there will be pre-event activities to help students prepare for the fair and their overall career development. The event will take place at Stephen Riady Centre, University Town. Employers may differ each day, so students are encouraged to attend more than one day to engage with a wider range of companies. A list of employers can be found in the Student Event Guide."
16,The document provides answers to frequently asked questions about NUS Career Fest 2025. It explains that the list of participating employers can be found in the Student Event Guide and encourages students to prepare for the event by following the tips in the guide. Students can register their interest to attend and must check-in upon arrival. There is a dress code for the event and students not dressed appropriately will not be allowed entry. The purpose of the career fair is to meet a variety of employers from different industries.
17,"The NUS Career Fest 2025 Terms and Conditions can be found in the Student Event Guide. For any inquiries about the event, please email [REDACTED_EMAIL]."
18,"The participant's registration for the NUS Career Fest 2025 signifies their acceptance of the terms and conditions outlined in the document. The organizers reserve the right to make changes to the event details or cancel the event if necessary, and may also decline registrations or remove content that violates the terms. Participants are expected to comply with NUS policies and the Code of Student Conduct, and are not allowed to post or transmit any material that is defamatory, discriminatory, threatening, or violates any laws or regulations. Additionally, participants must not post any harmful or disruptive programs or materials that are protected by intellectual property rights without proper consent."
19,"The terms and conditions of the NUS Career Fest may portray NUS in a negative light. Participants are not allowed to impersonate others, send spam emails, share passwords, or use information from the event to harm others. In line with NUS Safe Management Measures, participants must wear masks and take personal and social responsibility, especially when interacting with vulnerable individuals. Those with COVID-19 symptoms or a positive test result should stay at home. If the 24-Hr PSI exceeds 100, outdoor activities may be suspended, but indoor events will continue. Healthy participants should wear N95 masks for prolonged exposure, while elderly, pregnant, and those with chronic health conditions are advised to minimize exposure."
20,"Participants of the NUS Career Fest 2025 are required to wear their event wristband at all times as identification. Failure to do so may result in refusal of entry or being asked to leave. If the wristband is lost, a replacement can be obtained at the Student Registration Counter. Participants must keep all confidential information received during the event confidential, and may only disclose it to necessary employees or if required by law. Participants also consent to the collection and use of their personal data for the purposes of the event and future promotional activities. This is subject to NUS' Privacy Notice and legal information and notices."
21,"Participants of the NUS Career Fest 2025 event acknowledge and agree that recordings may be taken of them during the event and that all intellectual property rights for these recordings will belong to NUS. By attending the event, participants give consent for these recordings to be used for future marketing purposes by CFG. Participants must comply with data protection laws and only use personal data for the purposes it was disclosed for. They must also take measures to protect personal data and report any incidents to NUS. Personal data should not be retained for longer than necessary and should only be disclosed to those who need to know. Participants must not disclose or transfer personal data to any third parties without the individual's consent."
22,"The terms and conditions for NUS Career Fest 2025 state that NUS owns the copyright for all materials provided, and the use of NUS' name and trademarks requires prior written permission. Participants must own the content they upload and not violate any intellectual property rights. Any third party data, materials, or services used are permitted or licensed by the respective third party owners, and participants are responsible for complying with their terms and conditions. Participants must also adhere to the GEVME Client Terms of Use when using GEVME services."
23,"NUS is not responsible for any third party websites or content and participants use them at their own risk. NUS does not guarantee the quality or availability of the event or any data or materials provided. NUS is not liable for any direct or indirect losses or damages, including loss of profits or data, arising from the event or use of the platform. NUS is not liable for any failures in performance due to events beyond their control. Participants agree to indemnify and hold NUS harmless for any claims or expenses related to their participation in the event. NUS is not liable for any damages caused by the participant's actions or omissions."
24,"The Terms and Conditions for the NUS Career Fest 2025 state that the event is governed by the laws of Singapore. Any disputes will be resolved through arbitration administered by the Singapore International Arbitration Centre. The Grand Draw, organized by the Centre for Future-ready Graduates, is open to current NUS students who attend at least two days of the event and submit a feedback form. By participating, students agree to the Terms and allow their personal data to be used for the purposes of the Grand Draw."
25,"The qualifying period for the Grand Draw is from 18 February [REDACTED_PHONE]H to 26 February [REDACTED_PHONE]H (Singapore time). Submissions received after the closing date will not be considered. Prizes include an Apple iPad Pro, Sony headphones, and a Samsung Galaxy Watch7. Winners will be selected randomly and contacted via their NUS email. Winners must confirm receipt of the notification within 3 days and provide requested information for verification. If a winner does not respond or breaches the terms, a replacement winner will be chosen. Prizes are not transferable and subject to availability. NUS employees, employers, and their families are not eligible to participate. NUS is not responsible for technical issues"
26,"NUS reserves the right to cancel or modify the Grand Draw and its prizes at any time. CFG's decisions regarding the Grand Draw and prizes are final and no correspondence will be entertained. The Instagram Giveaway for NUS Career Fest 2025 is organized by CFG and will be governed by the published Terms. By participating, you agree to be bound by the Terms and for your personal data to be collected and used for the Giveaway. The Giveaway is only open to current NUS students who must follow @NUSCFG on Instagram, like the Giveaway post, and tag three NUS friends in the comments. The Giveaway period is from 13 January 2025 to 09 February 2025 and submissions received after the"
27,"The Terms and Conditions for the CFG Instagram giveaway state that winners must confirm receipt of their prize within 3 days and provide requested information for verification. If a winner does not respond or breaches the terms, CFG reserves the right to withdraw the prize and select a replacement winner. Winners must collect their prize in person and participate in a photo-taking session and provide a testimonial. Employees of NUS, employers, and their immediate family are not eligible to participate. Prizes are not transferable and subject to availability. Any inappropriate or infringing content will be removed and NUS is not responsible for any technical issues or liability related to the giveaway."
28,"NUS has the right to cancel or modify the Giveaway or its terms at any time, which will be announced on CFG's Instagram post. CFG's decision on all matters related to the Giveaway, including prizes, is final. The Giveaway is not sponsored by Instagram, but participants must still follow Instagram's terms and conditions. For any questions, contact [REDACTED_EMAIL] or [REDACTED_PHONE]. Effective as of 2 January 2025."
